id,host_id,host_listings_count,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,availability_30,number_of_reviews,review_scores_rating
6.25519E+17,128879778,5,Sunset Park,40.64356,-74.01369,Private room in townhouse,Private room,2,1,1,$87.00 ,1,2,8,4.5
6.27426E+17,136812761,6,Bedford-Stuyvesant,40.69584,-73.93523,Private room in home,Private room,2,1,1,$79.00 ,1,8,24,4.96
6.25581E+17,425647682,10,Woodhaven,40.69613,-73.85855,Private room in home,Private room,2,1,1,$76.00 ,1,15,19,5
6.25605E+17,425647682,10,Woodhaven,40.69413,-73.85814,Private room in home,Private room,2,1,1,$65.00 ,1,5,3,5
6.28972E+17,250735,1,Prospect-Lefferts Gardens,40.659046,-73.961288,Private room in rental unit,Private room,2,1,1,$58.00 ,2,0,9,5
6.25622E+17,458841834,2,Briarwood,40.710026,-73.81662,Private room in rental unit,Private room,2,1,1,$90.00 ,1,26,2,3.5
6.25731E+17,354087992,27,Long Island City,40.74578,-73.95283,Entire home,Entire home/apt,8,1,1,$829.00 ,1,30,1,5
6.27471E+17,66915031,2,Washington Heights,40.8478305,-73.93644756,Private room in rental unit,Private room,2,1,1,$85.00 ,2,0,8,4.88
6.29036E+17,459609591,1,Williamsburg,40.71184,-73.96255,Private room in rental unit,Private room,1,1,1,$99.00 ,5,0,1,5
6.25925E+17,65976155,5,Kingsbridge,40.87095,-73.90208,Private room in rental unit,Private room,1,1,1,$27.00 ,30,3,1,4
6.291E+17,228962859,3,Greenwich Village,40.73045,-73.99984,Private room in rental unit,Private room,2,1,1,$153.00 ,1,1,1,5
6.27525E+17,3106948,1,Crown Heights,40.67149,-73.95402,Entire rental unit,Entire home/apt,2,1,1,$91.00 ,30,0,1,5
6.2755E+17,353975212,1,Long Island City,40.746353,-73.940483,Entire condo,Entire home/apt,2,1,1,$178.00 ,1,0,4,5
6.27583E+17,453666092,2,Jackson Heights,40.75049,-73.87881,Private room in rental unit,Private room,1,1,1,$70.00 ,2,0,10,5
6.26032E+17,5865259,2,South Slope,40.664494,-73.990471,Entire rental unit,Entire home/apt,3,1,1,$288.00 ,3,4,1,5
6.29132E+17,264330387,1,Flatbush,40.65018,-73.95966,Private room in rental unit,Private room,2,1,1,$135.00 ,1,29,9,4.67
6.29143E+17,73471210,1,Kips Bay,40.74349,-73.97903,Entire rental unit,Entire home/apt,2,1,1,$150.00 ,3,0,1,5
6.27695E+17,75797458,1,Crown Heights,40.67802,-73.9587,Entire rental unit,Entire home/apt,2,1,1,$142.00 ,30,3,1,5
6.26145E+17,55450195,3,Cypress Hills,40.683,-73.86848,Entire rental unit,Entire home/apt,2,1,1,$82.00 ,3,15,6,4.5
6.28024E+17,15123868,3,Tompkinsville,40.630226,-74.081734,Private room in home,Private room,2,1,1,$92.00 ,3,23,10,4.9
6.28055E+17,51913277,5,Sunset Park,40.65518,-74.00313,Private room in rental unit,Private room,2,1,1,$75.00 ,1,4,19,5
6.28058E+17,32922532,4,East Village,40.73003,-73.9873,Entire rental unit,Entire home/apt,2,1,1,$221.00 ,4,4,11,4.73
6.29215E+17,26244773,1,Kew Gardens,40.70318,-73.83296,Entire rental unit,Entire home/apt,2,1,1,$135.00 ,3,0,8,5
6.29719E+17,382422149,3,Flushing,40.752632,-73.830902,Private room in home,Private room,2,1,1,$125.00 ,1,16,21,4.81
6.28088E+17,128940676,2,East Flatbush,40.64918,-73.94999,Private room in rental unit,Private room,2,1,1,$102.00 ,6,7,2,5
6.29729E+17,414406854,1,Sunnyside,40.73352,-73.92052,Private room in rental unit,Private room,1,1,1,$49.00 ,7,1,1,5
6.29735E+17,50293894,1,Little Italy,40.72003,-73.99734,Entire loft,Entire home/apt,2,1,1,$209.00 ,1,4,3,4.67
6.29439E+17,19303369,243,Flushing,40.75613,-73.83489,Private room in rental unit,Private room,1,1,1,$34.00 ,30,22,1,2
6.28219E+17,170961574,1,Downtown Brooklyn,40.698311,-73.983948,Entire rental unit,Entire home/apt,4,1,1,$350.00 ,1,7,6,4.83
6.29786E+17,65031483,1,St. Albans,40.69595,-73.76322,Private room in home,Private room,1,1,1,$75.00 ,1,24,10,4.9
6.29802E+17,115084419,1,Borough Park,40.62892,-73.99328,Entire rental unit,Entire home/apt,2,1,1,$90.00 ,1,2,3,4.33
6.28234E+17,132559939,1,Williamsburg,40.719231,-73.963295,Entire rental unit,Entire home/apt,2,1,1,$250.00 ,1,0,4,4.75
6.29812E+17,47721954,5,Upper East Side,40.7771,-73.95564,Private room,Private room,2,1,1,$88.00 ,1,0,6,4.33
6.29472E+17,19303369,243,Flushing,40.75639,-73.83486,Private room in rental unit,Private room,2,1,1,$35.00 ,30,6,1,3
6.28299E+17,459432476,1,Williamsburg,40.72058,-73.95771,Private room in rental unit,Private room,3,1,1,$228.00 ,1,6,8,5
6.29492E+17,352220665,2,Bedford-Stuyvesant,40.681015,-73.945976,Private room in rental unit,Private room,2,1,1,$129.00 ,1,17,8,5
6.28376E+17,459450273,1,East Flatbush,40.65888,-73.92638,Entire rental unit,Entire home/apt,2,1,1,$89.00 ,3,4,12,5
6.28379E+17,13284260,1,Greenpoint,40.73007829,-73.9504998,Entire rental unit,Entire home/apt,2,1,1,$250.00 ,3,7,2,5
6.28382E+17,235495133,1,East Village,40.72889,-73.98642,Entire rental unit,Entire home/apt,2,1,1,$228.00 ,3,0,1,5
6.28419E+17,24998574,1,Williamsburg,40.70458,-73.93843,Entire loft,Entire home/apt,10,1,1,$441.00 ,1,17,13,4.77
6.28443E+17,112005452,2,Harlem,40.800648,-73.955856,Private room in vacation home,Private room,1,1,1,$90.00 ,2,9,13,4.46
6.30255E+17,459877563,1,Flatbush,40.64672,-73.95472,Private room in rental unit,Private room,2,1,1,$48.00 ,1,0,6,3.83
6.30267E+17,160940380,10,Brownsville,40.65739,-73.91452,Private room in rental unit,Private room,2,1,1,$90.00 ,1,11,9,4.56
6.31343E+17,24857221,2,Richmond Hill,40.6846,-73.82669,Entire rental unit,Entire home/apt,6,1,1,$120.00 ,1,12,15,4.8
6.29589E+17,114048818,1,Hell's Kitchen,40.76662,-73.98751,Private room in rental unit,Private room,2,1,1,$229.00 ,1,16,3,5
6.31372E+17,8325020,1,Lower East Side,40.71172,-73.98721,Private room in rental unit,Private room,2,1,1,$160.00 ,4,0,2,4.5
6.30318E+17,249286748,1,Gowanus,40.67677723,-73.99524336,Entire rental unit,Entire home/apt,4,1,1,$235.00 ,2,1,11,5
6.31377E+17,458810054,2,Jamaica,40.67277,-73.78186,Private room in rental unit,Private room,2,1,1,$80.00 ,2,30,3,5
6.29603E+17,200239515,215,Flushing,40.75604,-73.83513,Private room in rental unit,Private room,2,1,1,$36.00 ,30,17,1,4
6.30435E+17,393852246,6,Upper West Side,40.79772,-73.96103,Private room in rental unit,Private room,2,1,1,$120.00 ,3,5,6,5
6.29608E+17,459733546,1,Far Rockaway,40.593807,-73.757896,Camper/RV,Entire home/apt,3,1,1,$155.00 ,5,29,2,5
6.31494E+17,182363374,14,Long Island City,40.752,-73.93671,Room in boutique hotel,Private room,2,1,1,$125.00 ,12,15,2,5
6.30458E+17,397598833,8,Clinton Hill,40.68163,-73.95885,Private room in rental unit,Private room,2,1,1,$55.00 ,30,5,1,5
6.31671E+17,77063818,5,Bay Ridge,40.63451,-74.0174,Private room in condo,Private room,2,1,1,$75.00 ,1,9,7,4.86
6.31711E+17,77063818,5,Bay Ridge,40.63311,-74.01901,Private room in condo,Private room,2,1,1,$73.00 ,1,10,7,5
6.29622E+17,200239515,215,Flushing,40.75441,-73.83484,Private room in rental unit,Private room,2,1,1,$43.00 ,30,23,1,2
6.305E+17,459946669,1,Greenpoint,40.72063,-73.94765,Entire condo,Entire home/apt,3,1,1,$215.00 ,30,5,2,5
6.30502E+17,233434420,1,Mount Eden,40.8381,-73.91485,Entire rental unit,Entire home/apt,4,1,1,$165.00 ,1,20,33,4.97
6.31823E+17,43237704,1,Carroll Gardens,40.68465,-73.99113,Private room in condo,Private room,2,1,1,$196.00 ,2,0,14,5
6.30539E+17,459954763,1,Flatlands,40.61672,-73.92516,Entire condo,Entire home/apt,2,1,1,$130.00 ,2,13,10,5
6.31853E+17,400158761,1,East Village,40.73007971,-73.98753292,Entire rental unit,Entire home/apt,2,1,1,$142.00 ,2,2,7,5
6.33499E+17,452848966,1,East New York,40.6682879,-73.87940501,Entire loft,Entire home/apt,2,1,1,$87.00 ,2,11,2,5
6.3189E+17,60532076,2,East Village,40.72365,-73.98323,Entire rental unit,Entire home/apt,2,1,1,$124.00 ,6,3,10,4.9
6.30705E+17,458841834,2,Briarwood,40.70883,-73.81767,Private room in rental unit,Private room,2,1,1,$70.00 ,1,15,11,4.64
6.33505E+17,61712615,1,East Flatbush,40.64526,-73.94246,Entire rental unit,Entire home/apt,3,1,1,$95.00 ,30,4,1,5
6.31955E+17,15518271,1,Bedford-Stuyvesant,40.68607,-73.95727,Entire rental unit,Entire home/apt,4,1,1,$255.00 ,2,0,5,5
6.30716E+17,314568608,1,Chelsea,40.74662,-74.00216,Entire rental unit,Entire home/apt,2,1,1,$372.00 ,3,2,3,5
6.30782E+17,15835028,3,Harlem,40.81545,-73.94686,Private room in rental unit,Private room,1,1,1,$121.00 ,5,0,3,5
6.33575E+17,351325108,3,Throgs Neck,40.8151,-73.82554,Entire condo,Entire home/apt,4,1,1,$95.00 ,3,10,7,4.43
6.32E+17,365141716,2,Ozone Park,40.68189915,-73.84286804,Entire rental unit,Entire home/apt,3,1,1,$115.00 ,1,18,2,4.5
6.33714E+17,401709949,20,Bedford-Stuyvesant,40.69783621,-73.93881505,Private room in condo,Private room,1,1,1,$59.00 ,30,7,1,4
6.30867E+17,14859827,1,Bedford-Stuyvesant,40.68452,-73.92248,Entire vacation home,Entire home/apt,2,1,1,$150.00 ,2,1,5,5
6.3373E+17,401709949,20,Bedford-Stuyvesant,40.69951651,-73.94066797,Private room in condo,Private room,1,1,1,$59.00 ,30,0,1,5
6.32026E+17,61408134,19,Theater District,40.76203667,-73.9854794,Private room in rental unit,Private room,4,1,1,$343.00 ,1,16,1,5
6.30921E+17,30219814,1,Mott Haven,40.81141,-73.92722,Entire serviced apartment,Entire home/apt,3,1,1,$129.00 ,4,1,3,5
6.32033E+17,130316720,1,Bedford-Stuyvesant,40.68507,-73.95717,Entire rental unit,Entire home/apt,2,1,1,$150.00 ,4,2,1,5
6.30954E+17,414068298,15,Upper West Side,40.779,-73.97672,Entire rental unit,Entire home/apt,3,1,1,$182.00 ,30,2,1,5
6.33754E+17,70164346,3,Lower East Side,40.71799,-73.98383,Private room in rental unit,Private room,2,1,1,$139.00 ,7,0,1,5
6.32188E+17,224532641,17,Prospect-Lefferts Gardens,40.65933,-73.94991,Private room in rental unit,Private room,2,1,1,$50.00 ,1,0,3,3.67
6.30965E+17,417839501,5,Upper West Side,40.80043,-73.96308,Private room in rental unit,Private room,1,1,1,$135.00 ,5,14,3,5
6.32402E+17,50401229,1,Civic Center,40.7147,-74.00566,Entire rental unit,Entire home/apt,2,1,1,$225.00 ,4,3,1,5
6.30983E+17,414068298,15,Upper West Side,40.7808,-73.97863,Entire rental unit,Entire home/apt,4,1,1,$203.00 ,30,0,1,5
6.32411E+17,245375801,1,East New York,40.67015,-73.8619,Private room in rental unit,Private room,2,1,1,$83.00 ,1,25,8,5
6.30988E+17,397598833,8,Bedford-Stuyvesant,40.68194,-73.95655,Private room in rental unit,Private room,2,1,1,$66.00 ,30,0,3,5
6.3099E+17,414068298,15,Upper West Side,40.78105,-73.97774,Entire rental unit,Entire home/apt,3,1,1,$203.00 ,30,5,1,5
6.32432E+17,207195903,6,Bay Ridge,40.62956308,-74.02391233,Private room in bed and breakfast,Private room,2,1,1,$108.00 ,1,0,1,5
6.3385E+17,85758068,1,Greenpoint,40.73488,-73.95405,Entire rental unit,Entire home/apt,3,1,1,$189.00 ,1,0,1,5
6.32462E+17,460348862,1,North Riverdale,40.90366,-73.906738,Entire rental unit,Entire home/apt,2,1,1,$139.00 ,2,13,5,4
6.31012E+17,414068298,15,Upper West Side,40.77929,-73.97695,Entire rental unit,Entire home/apt,4,1,1,$203.00 ,30,1,1,5
6.31017E+17,24425582,2,Williamsburg,40.70709,-73.95407,Entire rental unit,Entire home/apt,2,1,1,$200.00 ,30,4,1,3
6.33865E+17,473624,1,Williamsburg,40.71406,-73.94847,Private room in condo,Private room,2,1,1,$235.00 ,2,4,7,4.86
6.3248E+17,460354604,2,Washington Heights,40.84128,-73.93814,Private room in rental unit,Private room,2,1,1,$47.00 ,1,0,9,4.78
6.33887E+17,398159989,2,East New York,40.665298,-73.878052,Entire rental unit,Entire home/apt,2,1,1,$115.00 ,1,28,3,4.33
6.31022E+17,6621587,1,Bedford-Stuyvesant,40.6849,-73.92193,Entire townhouse,Entire home/apt,3,1,1,$175.00 ,3,0,4,5
6.31065E+17,426183306,1,Jackson Heights,40.75260537,-73.87060262,Entire rental unit,Entire home/apt,3,1,1,$110.00 ,4,14,1,5
6.33898E+17,460706094,1,Battery Park City,40.70899,-74.01545,Private room in condo,Private room,1,1,1,$125.00 ,14,4,1,5
6.32552E+17,6786361,2,Williamsburg,40.708946,-73.941032,Private room in rental unit,Private room,1,1,1,$60.00 ,30,0,2,5
6.33932E+17,5325134,2,Flushing,40.7601192,-73.81926434,Entire condo,Entire home/apt,2,1,1,$229.00 ,2,11,2,5
6.31118E+17,52135038,3,Jamaica,40.68415401,-73.77651218,Private room in home,Private room,2,1,1,$63.00 ,1,1,22,4.59
6.31137E+17,397598833,8,Clinton Hill,40.68111,-73.95862,Private room in rental unit,Private room,1,1,1,$60.00 ,30,0,1,3
6.32585E+17,425007642,2,Harlem,40.80237,-73.95833,Private room in rental unit,Private room,1,1,1,$120.00 ,1,0,1,5
6.32587E+17,6786361,2,Williamsburg,40.70809,-73.94,Private room in rental unit,Private room,1,1,1,$50.00 ,30,4,1,5
6.33976E+17,442956929,2,Astoria,40.76832,-73.9245,Private room in rental unit,Private room,2,1,1,$97.00 ,1,3,12,5
6.32589E+17,393852246,6,Upper West Side,40.79978,-73.96106,Private room in rental unit,Private room,2,1,1,$118.00 ,3,3,6,5
6.31152E+17,460084452,1,Canarsie,40.63879282,-73.88056629,Entire condo,Entire home/apt,2,1,1,$120.00 ,1,20,8,4.63
6.33977E+17,460436304,2,Brighton Beach,40.58293,-73.96314,Private room in townhouse,Private room,2,1,1,$89.00 ,1,19,11,4.91
6.32609E+17,421601513,5,Washington Heights,40.84629,-73.94351,Private room in rental unit,Private room,2,1,1,$74.00 ,5,6,8,5
6.33993E+17,48872790,6,Bushwick,40.69143,-73.92411,Private room in rental unit,Private room,2,1,1,$147.00 ,1,16,8,4.5
6.32641E+17,22630406,1,Red Hook,40.678547,-74.010139,Entire rental unit,Entire home/apt,2,1,1,$250.00 ,2,0,2,5
6.31217E+17,156505456,32,East New York,40.66107,-73.88748,Private room in rental unit,Private room,2,1,1,$80.00 ,3,19,1,5
6.32691E+17,460419777,6,Bensonhurst,40.62061,-74.00091,Private room in rental unit,Private room,2,1,1,$116.00 ,1,22,11,4.73
6.31268E+17,77063818,5,Bay Ridge,40.633621,-74.018234,Private room in condo,Private room,2,1,1,$74.00 ,1,9,9,5
6.34036E+17,459778513,3,Harlem,40.82196,-73.9566,Private room in rental unit,Private room,2,1,1,$95.00 ,3,15,10,3.9
6.34054E+17,1033970,5,Bedford-Stuyvesant,40.68953,-73.93496,Entire rental unit,Entire home/apt,4,1,1,$219.00 ,2,5,7,4.57
6.3134E+17,156505456,32,East New York,40.66292,-73.88831,Private room in rental unit,Private room,2,1,1,$110.00 ,2,23,1,5
6.34943E+17,460419777,6,Bensonhurst,40.6193,-74.00131,Private room in rental unit,Private room,2,1,1,$114.00 ,1,21,8,4.63
6.32717E+17,32441059,2,Astoria,40.76717,-73.91754,Entire rental unit,Entire home/apt,1,1,1,$90.00 ,1,2,1,5
6.34079E+17,267591172,1,Crown Heights,40.67184,-73.92301,Entire rental unit,Entire home/apt,3,1,1,$200.00 ,2,13,11,5
6.32734E+17,460428960,1,Flatbush,40.63042,-73.96521,Private room in rental unit,Private room,1,1,1,$118.00 ,1,2,17,5
6.34101E+17,55815112,1,Hell's Kitchen,40.761799,-73.993645,Entire rental unit,Entire home/apt,2,1,1,$279.00 ,2,4,2,4.5
6.34132E+17,411079992,8,Richmond Hill,40.7029,-73.83116,Private room in home,Private room,1,1,1,$75.00 ,1,7,11,4.64
6.34136E+17,187311340,2,Bedford-Stuyvesant,40.68066,-73.95419,Private room in guest suite,Private room,2,1,1,$240.00 ,3,6,4,4.5
6.35052E+17,460419777,6,Bensonhurst,40.6207,-73.99952,Private room in rental unit,Private room,2,1,1,$125.00 ,1,11,7,5
6.32753E+17,117598640,3,Long Island City,40.757114,-73.929756,Private room in rental unit,Private room,1,1,1,$120.00 ,7,7,1,1
6.34165E+17,413827534,3,Baychester,40.8765,-73.84424,Private room in casa particular,Private room,2,1,1,$62.00 ,5,6,2,5
6.32753E+17,326327271,1,Washington Heights,40.8551278,-73.93127611,Entire rental unit,Entire home/apt,3,1,1,$120.00 ,1,3,6,5
6.32817E+17,119301523,6,South Ozone Park,40.66845,-73.80628,Private room,Private room,1,1,1,$65.00 ,1,0,6,4.67
6.3524E+17,17838718,1,South Slope,40.667461,-73.984772,Entire rental unit,Entire home/apt,2,1,1,$289.00 ,5,5,2,5
6.32886E+17,119447491,2,Kensington,40.64263,-73.98142,Private room in rental unit,Private room,1,1,1,$59.00 ,3,0,1,5
6.34232E+17,242152267,9,Lower East Side,40.71984,-73.99175,Entire rental unit,Entire home/apt,3,1,1,$149.00 ,30,1,2,4.5
6.33107E+17,48880473,1,Vinegar Hill,40.70381,-73.97983,Entire rental unit,Entire home/apt,2,1,1,$134.00 ,2,0,2,4.5
6.35323E+17,352857062,2,Bedford-Stuyvesant,40.678398,-73.909744,Entire rental unit,Entire home/apt,2,1,1,$86.00 ,2,8,3,5
6.34345E+17,15860096,1,Flatiron District,40.74193,-73.99094,Entire loft,Entire home/apt,4,1,1,$449.00 ,2,17,5,4.8
6.34355E+17,1163227,1,Elmhurst,40.733624,-73.872879,Entire rental unit,Entire home/apt,2,1,1,$260.00 ,2,16,8,5
6.35364E+17,5325134,2,Flushing,40.76021,-73.81911,Entire condo,Entire home/apt,3,1,1,$249.00 ,2,13,5,5
6.33169E+17,6324250,2,Flushing,40.75036,-73.80607,Entire guest suite,Entire home/apt,2,1,1,$69.00 ,30,6,1,3
6.34581E+17,281199191,1,Elmhurst,40.7469156,-73.8750019,Private room in rental unit,Private room,2,1,1,$99.00 ,1,0,5,5
6.3539E+17,460419777,6,Bensonhurst,40.6206,-74.00134,Private room in rental unit,Private room,2,1,1,$108.00 ,1,13,9,4.89
6.34609E+17,84464154,1,Prospect Heights,40.678,-73.96385,Entire loft,Entire home/apt,3,1,1,$250.00 ,1,0,3,5
6.33235E+17,70164346,3,Lower East Side,40.71761,-73.98191,Private room in rental unit,Private room,2,1,1,$98.00 ,5,4,5,4.8
6.3465E+17,372716614,1,Midtown,40.744247,-73.984146,Entire condo,Entire home/apt,2,1,1,$464.00 ,3,0,3,5
6.35406E+17,111293940,3,Bedford-Stuyvesant,40.68433,-73.95196,Private room in home,Private room,1,1,1,$137.00 ,1,10,5,5
6.35415E+17,460419777,6,Bensonhurst,40.62099,-73.99915,Private room in rental unit,Private room,2,1,1,$121.00 ,1,17,15,4.8
6.3544E+17,459087314,1,Woodside,40.74399941,-73.91205893,Private room in rental unit,Private room,2,1,1,$99.00 ,1,16,3,5
6.34682E+17,87339569,1,Williamsburg,40.708385,-73.949692,Private room in rental unit,Private room,2,1,1,$120.00 ,4,0,1,5
6.33288E+17,140276044,5,Jamaica,40.68247209,-73.77284199,Private room in rental unit,Private room,2,1,1,$70.00 ,2,11,4,5
6.35454E+17,50243945,1,Gowanus,40.6666,-73.99396,Private room in rental unit,Private room,1,1,1,$57.00 ,2,2,6,4.83
6.35474E+17,23341466,1,Upper West Side,40.77823,-73.97998,Private room in rental unit,Private room,1,1,1,$123.00 ,4,11,6,5
6.33321E+17,371490719,2,Edenwald,40.89213,-73.84204,Private room in home,Private room,2,1,1,$45.00 ,2,8,3,5
6.34724E+17,110968699,1,Greenpoint,40.73311297,-73.95759947,Private room in rental unit,Private room,3,1,1,$151.00 ,1,2,1,5
6.33325E+17,140276044,5,Jamaica,40.68391,-73.77241,Private room in rental unit,Private room,2,1,1,$77.00 ,2,26,9,4.78
6.33333E+17,63119251,1,Upper East Side,40.76836,-73.95827,Entire rental unit,Entire home/apt,2,1,1,$290.00 ,6,4,3,5
6.34743E+17,440233245,4,Cambria Heights,40.68494,-73.73105,Entire home,Entire home/apt,2,1,1,$111.00 ,7,1,11,4.82
6.35489E+17,165615843,1,Edenwald,40.889805,-73.839363,Private room in rental unit,Private room,2,1,1,$74.00 ,2,27,5,4.2
6.35501E+17,459778513,3,Harlem,40.82211,-73.95665,Private room in rental unit,Private room,2,1,1,$92.00 ,3,13,9,4.44
6.33427E+17,18057505,5,East Flatbush,40.66070538,-73.92713766,Entire guest suite,Entire home/apt,2,1,1,$100.00 ,2,2,1,5
6.3346E+17,358801617,2,Astoria,40.76579,-73.90982,Private room in rental unit,Private room,2,1,1,$90.00 ,1,19,1,5
6.34867E+17,437531027,2,University Heights,40.86277,-73.90512,Private room in rental unit,Private room,2,1,1,$73.00 ,1,11,6,4.67
6.35698E+17,132336233,1,Financial District,40.70897,-74.00915,Entire rental unit,Entire home/apt,3,1,1,$345.00 ,1,2,2,5
6.33492E+17,1270026,2,Crown Heights,40.67610368,-73.94912977,Entire condo,Entire home/apt,3,1,1,$150.00 ,7,0,1,5
6.3574E+17,352021160,1,Chinatown,40.71691,-73.991,Private room in rental unit,Private room,1,1,1,$66.00 ,30,3,2,5
6.34873E+17,225118276,2,Astoria,40.76754,-73.92738,Private room in home,Private room,2,1,1,$75.00 ,1,0,18,4.89
6.37049E+17,443863057,2,Crown Heights,40.67139,-73.92934,Private room in rental unit,Private room,2,1,1,$89.00 ,2,18,5,3.4
6.3584E+17,46410542,1,Murray Hill,40.74642,-73.97266,Entire condo,Entire home/apt,2,1,1,$220.00 ,6,0,1,2
6.34899E+17,52725589,1,Hell's Kitchen,40.75764,-73.99722,Entire rental unit,Entire home/apt,2,1,1,$465.00 ,4,0,3,5
6.36028E+17,117598640,3,Long Island City,40.757114,-73.929756,Private room in rental unit,Private room,1,1,1,$78.00 ,3,15,9,4.33
6.34937E+17,44605035,1,Williamsburg,40.70918,-73.95594,Entire rental unit,Entire home/apt,2,1,1,$300.00 ,3,7,11,5
6.36103E+17,355258878,4,Mariners Harbor,40.63708,-74.16759,Private room in home,Private room,2,1,1,$70.00 ,2,1,3,5
6.3954E+17,248665016,2,Harlem,40.81682651,-73.94227791,Entire rental unit,Entire home/apt,2,1,1,$135.00 ,3,0,4,4.5
6.36168E+17,81640632,1,Bushwick,40.69933,-73.92178,Entire rental unit,Entire home/apt,2,1,1,$193.00 ,5,1,5,5
6.39661E+17,20336287,1,Bushwick,40.69956,-73.91798,Entire rental unit,Entire home/apt,3,1,1,$209.00 ,1,5,27,5
6.39667E+17,2653479,41,Upper West Side,40.803265,-73.966263,Private room in rental unit,Private room,2,1,1,$110.00 ,3,14,7,4.57
6.36249E+17,461257467,2,Forest Hills,40.7289,-73.85178,Entire rental unit,Entire home/apt,1,1,1,$89.00 ,5,0,4,5
6.37597E+17,1712643,1,Chelsea,40.73855,-73.99665,Entire condo,Entire home/apt,1,1,1,$230.00 ,2,0,3,5
6.39695E+17,435273407,3,East Harlem,40.78988,-73.94155,Private room in condo,Private room,1,1,1,$143.00 ,1,4,6,5
6.36279E+17,24343427,2,Queens Village,40.71343,-73.75178,Private room in home,Private room,2,1,1,$62.00 ,2,9,10,5
6.39772E+17,11071605,1,Greenpoint,40.72547,-73.94816,Entire rental unit,Entire home/apt,2,1,1,$259.00 ,4,1,1,5
6.37624E+17,141701068,1,Bay Ridge,40.638954,-74.026955,Private room in rental unit,Private room,2,1,1,$55.00 ,2,0,8,5
6.36324E+17,459778513,3,Harlem,40.82188,-73.9545,Private room in rental unit,Private room,2,1,1,$66.00 ,3,15,13,4.46
6.39818E+17,462068289,1,Flushing,40.72928395,-73.81212822,Entire rental unit,Entire home/apt,4,1,1,$132.00 ,2,14,10,4.9
6.37743E+17,461574206,1,Williamsburg,40.71076689,-73.9508892,Private room in rental unit,Private room,1,1,1,$88.00 ,2,1,6,5
6.36626E+17,95679382,2,Midtown,40.74158,-73.98325,Entire rental unit,Entire home/apt,2,1,1,$400.00 ,5,0,1,5
6.37745E+17,81320394,2,Cambria Heights,40.69543,-73.72882,Entire home,Entire home/apt,2,1,1,$113.00 ,1,26,9,4.33
6.37759E+17,105379950,8,Sheepshead Bay,40.58549,-73.95115,Private room in rental unit,Private room,2,1,1,$65.00 ,2,4,8,4.75
6.39919E+17,461340832,2,Forest Hills,40.7353912,-73.8552462,Private room in guest suite,Private room,2,1,1,$92.00 ,1,9,8,5
6.37834E+17,440233245,4,Laurelton,40.68495,-73.73226,Private room in home,Private room,2,1,1,$53.00 ,2,6,18,4.89
6.37848E+17,461595125,1,Canarsie,40.631,-73.89703,Entire rental unit,Entire home/apt,3,1,1,$154.00 ,1,24,25,4.48
6.36751E+17,169800089,4,Brownsville,40.66367,-73.90989,Private room in home,Private room,2,1,1,$75.00 ,1,1,8,4.88
6.39931E+17,445581518,2,Harlem,40.82241,-73.95016,Private room in serviced apartment,Private room,1,1,1,$90.00 ,2,0,2,5
6.39944E+17,61278683,3,Long Island City,40.7535263,-73.9358622,Private room in rental unit,Private room,1,1,1,$89.00 ,2,17,4,5
6.37874E+17,37694131,4,Long Island City,40.74485923,-73.95620006,Entire serviced apartment,Entire home/apt,2,1,1,$230.00 ,30,8,1,5
6.39952E+17,11792774,1,Kips Bay,40.74353,-73.98156,Entire rental unit,Entire home/apt,4,1,1,$321.00 ,6,0,2,5
6.36825E+17,445395972,5,Wakefield,40.88629,-73.86345,Private room in home,Private room,1,1,1,$71.00 ,1,30,4,5
6.39991E+17,50173892,1,Astoria,40.75689,-73.91671,Private room in rental unit,Private room,1,1,1,$90.00 ,2,0,4,5
6.40003E+17,42523215,3,Queens Village,40.71943,-73.73776,Private room in home,Private room,2,1,1,$60.00 ,2,5,4,5
6.36917E+17,68153861,1,Bushwick,40.69104,-73.91231,Private room in rental unit,Private room,1,1,1,$73.00 ,2,6,4,4.75
6.40029E+17,68810900,1,West Village,40.73454402,-73.99964934,Entire loft,Entire home/apt,2,1,1,$300.00 ,1,0,3,5
6.40076E+17,92714156,4,Bedford-Stuyvesant,40.68519,-73.94408,Private room in rental unit,Private room,1,1,1,$77.00 ,3,1,9,4.89
6.4009E+17,224936570,1,Chelsea,40.73762,-73.99708,Entire rental unit,Entire home/apt,2,1,1,$600.00 ,5,18,2,5
6.38304E+17,50411791,4,Harlem,40.82223,-73.9441,Private room in rental unit,Private room,2,1,1,$120.00 ,2,11,8,4.88
6.40151E+17,30805991,4,Bushwick,40.70435732,-73.92001984,Entire rental unit,Entire home/apt,4,1,1,$170.00 ,1,10,6,3.67
6.36982E+17,123527938,5,Williamsburg,40.70454,-73.93621,Private room in loft,Private room,1,1,1,$89.00 ,30,0,5,3.8
6.38376E+17,50299658,1,Sunset Park,40.66145854,-73.98834221,Entire rental unit,Entire home/apt,3,1,1,$178.00 ,3,1,1,5
6.41201E+17,1436482,2,Bedford-Stuyvesant,40.69104,-73.92523,Private room in condo,Private room,1,1,1,$134.00 ,3,9,1,5
6.40367E+17,6486737,1,Greenpoint,40.7344,-73.95353,Entire condo,Entire home/apt,2,1,1,$145.00 ,30,0,1,5
