id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
12674309,"",64766964,Ana Belén,,Le Plateau-Mont-Royal,45.52648,-73.58466,Private room,24,1,0,,,1,0,0,
12465282,Perfectly located Plateau apartment,60767971,Bernie,,Le Plateau-Mont-Royal,45.51531,-73.57667,Private room,15,31,3,2016-05-24,0.04,1,0,0,
12474625,Nice apartment,67521496,Ryan,,Ville-Marie,45.50565,-73.56898,Entire home/apt,103,1,58,2018-08-06,0.78,1,0,0,
12474897,Sunny room in Mile End 4 1/2,33064502,Dan,,Le Plateau-Mont-Royal,45.52608,-73.6012,Private room,40,2,3,2016-08-23,0.04,2,0,0,
12678019,"Spacious, sunny 1 BDR next to park!",53814055,Mila,,Dorval,45.44266,-73.74909,Entire home/apt,69,30,5,2017-12-14,0.07,3,158,0,
12482789,Appartement cozy au centre-ville,39267698,Vanessa,,Ville-Marie,45.52251,-73.56032,Entire home/apt,50,7,1,2016-09-08,0.01,1,0,0,
12488699,Maison + jardin dans Petite-Patrie!,67611222,Isabelle,,Rosemont-La Petite-Patrie,45.53685,-73.59909,Entire home/apt,125,7,1,2016-08-03,0.01,1,0,0,
12682586,Chambre dans un condo moderne,1570794,Jacques,,Le Plateau-Mont-Royal,45.52495,-73.57276,Private room,40,2,0,,,1,0,0,
12489219,CONDO LOFT VIEUX Montreal OLD PORT,67614419,Anthony,,Ville-Marie,45.50227,-73.55812,Entire home/apt,236,3,2,2017-04-15,0.03,1,354,0,
12700028,"Coeur du plateau Mt-Royal-7""métro",69029533,Laura,,Le Plateau-Mont-Royal,45.52177,-73.58445,Private room,23,1,3,2016-07-24,0.04,1,0,0,
12492572,Belle grande chambre sur le plateau,18885821,Joanie,,Le Plateau-Mont-Royal,45.53182,-73.57493,Private room,30,7,1,2016-08-02,0.01,1,0,0,
12495576,Beautiful flat Plateau Mt-Royal,6530888,Marie-Andrée Et Stéphane,,Le Plateau-Mont-Royal,45.53588,-73.58476,Entire home/apt,233,60,9,2022-04-25,0.12,1,159,2,
12703468,"1-bedroom apartment close to metro, furnished",69052777,Nick,,Le Sud-Ouest,45.46444336270077,-73.58296973432347,Entire home/apt,121,10,0,,,1,83,0,
12503514,comfortable and clean,67181527,George,,Le Plateau-Mont-Royal,45.52076,-73.58346,Entire home/apt,100,1,1,2016-04-27,0.01,1,0,0,
12729255,Rachel/St-Laurent 1 Bedroom,54098035,Michael,,Le Plateau-Mont-Royal,45.51748,-73.5808,Entire home/apt,50,6,1,2016-05-28,0.01,1,0,0,
12514980,Best MTL Superhosts!! +No FEES +Downtown +FastWIFI,4268904,Christopher+Fatine,,Ville-Marie,45.51351,-73.5655,Private room,96,1,688,2022-06-04,9.34,2,289,123,
12517927,Sunlit Private Balcony ❤️  Downtown +WIFI,4268904,Christopher+Fatine,,Ville-Marie,45.5156,-73.56526,Private room,84,1,457,2022-05-31,6.22,2,313,27,
12731573,Spacious Apartment in the Heart of Montreal P0403,13826429,Maya,,Saint-Laurent,45.51553,-73.65766,Entire home/apt,60,32,2,2019-06-12,0.04,16,333,0,
12519200,Best location! Entire apt in Plateau Mont-Royal,2265488,Sophie,,Le Plateau-Mont-Royal,45.53124,-73.57731,Entire home/apt,100,5,11,2018-05-21,0.15,1,0,0,
12520831,Chambre lumineuse centre Montreal,30782647,Harry,,Ville-Marie,45.4917,-73.58352,Private room,20,1,0,,,1,0,0,
12732164,Spacious Apartment in the Heart of Montreal P0110,13826429,Maya,,Mont-Royal,45.51584,-73.6557,Entire home/apt,60,32,1,2016-11-07,0.01,16,313,0,
12520916,Huge Outremont Bright Family home for 8,23637905,Eric,,Outremont,45.51751,-73.61721,Entire home/apt,502,5,3,2017-01-02,0.04,1,0,0,
12736212,GL/3bdr Fully Equipped Laundry WiFi  student❤price,1191754,Eduardo,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47068,-73.60905,Entire home/apt,93,1,141,2022-05-23,2.43,3,274,10,
12531782,"Plateausuites #2, 1BR apt,  Best@Plateau",14711467,Luke,,Le Plateau-Mont-Royal,45.5281,-73.58489,Entire home/apt,105,2,102,2022-06-06,1.44,3,249,36,230370
12739771,Spacious apartment - Plateau Mtl,2190353,Lann,,Le Plateau-Mont-Royal,45.53479,-73.57815,Entire home/apt,35,3,3,2016-10-21,0.04,1,0,0,
12532955,3470 Stanley Street #905,67895435,Hilary,,Ville-Marie,45.50269,-73.57845,Shared room,550,1,0,,,1,0,0,
12545764,2-Bedroom at district griffin - 945,387422,Service,,Le Sud-Ouest,45.4941,-73.55915,Entire home/apt,141,1,1,2019-09-13,0.03,30,341,0,
12751687,Spacious Apartment in the Heart of Montreal P0103,13826429,Maya,,Mont-Royal,45.51535,-73.65623,Entire home/apt,60,32,2,2016-06-29,0.03,16,313,0,
12545972,Bright & Charming Plateau Apartment,1027580,Eryn,,Le Plateau-Mont-Royal,45.52613,-73.58663,Entire home/apt,60,2,0,,,1,0,0,
12548574,Chez Bé,27509188,Bérangère,,Rosemont-La Petite-Patrie,45.54655,-73.58279,Entire home/apt,65,32,8,2022-05-01,0.11,1,249,5,
12752421,Loft at the Foot of the Mountain,15935760,Erol & Jay,,Le Plateau-Mont-Royal,45.50823,-73.57377,Entire home/apt,126,1,186,2022-05-08,2.51,31,246,48,
12561674,cozy appt with outside pool near sw,54650034,Aaricia,,Mercier-Hochelaga-Maisonneuve,45.57918,-73.54362,Entire home/apt,30,23,0,,,1,0,0,
12754079,Apartment in the Heart of Montreal P0109,13826429,Maya,,Mont-Royal,45.51715,-73.65556,Entire home/apt,60,32,3,2021-07-31,0.04,16,307,1,
12757648,Petite chambre dans le centre ville,28317224,Alice,,Ville-Marie,45.5175,-73.55867,Private room,20,1,1,2016-05-05,0.01,1,0,0,
12566468,"DT Montreal, Excellent location",68128392,Saad,,Le Plateau-Mont-Royal,45.50787,-73.57549,Private room,39,1,0,,,1,0,0,
12757761,Apartment with 2 Bedrooms/2 Bathrooms P0305,13826429,Maya,,Mont-Royal,45.51614,-73.65581,Entire home/apt,85,32,2,2016-08-08,0.03,16,326,0,
12568226,Luminous and cozy condo at the heart of Mile End,58788956,Ayşegül,,Le Plateau-Mont-Royal,45.52394,-73.59535,Entire home/apt,175,3,13,2019-09-02,0.21,1,0,0,
12585518,A bright convenient apartment .,68259186,Xue,,Ville-Marie,45.49263,-73.58241,Entire home/apt,25,1,0,,,1,0,0,
12772487,Chambre lumineuse,69494983,Manon,,Le Sud-Ouest,45.48308,-73.58221,Private room,40,1,0,,,1,0,0,
12589553,"Cozy, Clean and All-Furnished Room - The Ocean",12939382,Julie,,Mercier-Hochelaga-Maisonneuve,45.596527,-73.514442,Private room,56,28,19,2022-05-08,0.26,3,284,5,
12776091,"Room to rent in Verdun, Mtl.",69515843,Ramiro,,Verdun,45.46689,-73.56736,Shared room,13,1,0,,,1,0,0,
12776361,Chambre meublée,69516934,Jemika,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.50149,-73.62707,Private room,17,15,1,2016-05-15,0.01,1,0,0,
12591420,"Bright, Spacious, and Downtown",51074125,Clementine,,Ville-Marie,45.50059,-73.58172,Entire home/apt,80,14,1,2016-08-07,0.01,1,0,0,
12607252,Appartement magnifique à Berry-UQAM,44379013,Léa,,Ville-Marie,45.51806,-73.55954,Private room,34,6,0,,,1,0,0,
12779086,studio 1 1/2,47154561,Yoann,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.48913,-73.63947,Entire home/apt,575,1,0,,,1,0,0,
12618623,Maison familiale à Villeray,8554044,Marie-Jo,,Villeray-Saint-Michel-Parc-Extension,45.54957,-73.62132,Entire home/apt,119,6,1,2016-07-08,0.01,1,0,0,
12783812,Cachet au coeur de Montréal,47409366,Jean-Michel,,Ville-Marie,45.51516,-73.5565,Entire home/apt,352,4,84,2022-05-25,1.16,7,319,11,
12783848,New Victorian,47409366,Jean-Michel,,Ville-Marie,45.51706,-73.55758,Entire home/apt,330,4,129,2022-05-22,1.76,7,312,26,
12626173,Large 1BDR home right in Plateau!,4924752,Sasha,,Le Plateau-Mont-Royal,45.52946,-73.57913,Entire home/apt,109,2,0,,,1,0,0,
12790046,Oasis La Petite-Patrie,35904841,Mylène,,Rosemont-La Petite-Patrie,45.53652,-73.59729,Entire home/apt,30,1,2,2016-08-02,0.03,1,0,0,
12644288,Location! 4 1/2 in mile end,33064502,Dan,,Le Plateau-Mont-Royal,45.52596,-73.60118,Entire home/apt,80,3,4,2018-08-06,0.05,2,0,0,
12791121,Beautiful Downtown Apartment,69643618,Shereen,,Le Plateau-Mont-Royal,45.51456,-73.56973,Entire home/apt,60,1,10,2016-09-07,0.14,1,0,0,
12654191,Lovely Studio Near Subway,44629285,Tatiana,,Ahuntsic-Cartierville,45.54673,-73.63908,Entire home/apt,137,1,99,2022-06-04,1.34,2,355,15,
12988365,Well located  furnished condo superbe condo meublé,55969749,Karine,,Ville-Marie,45.51481,-73.55406,Entire home/apt,97,1,6,2017-04-28,0.08,1,0,0,
12792203,Spacious Westmount 4bdrm home close to everything!,5918860,Douglas,,Westmount,45.47761,-73.60384,Entire home/apt,220,2,3,2016-08-21,0.04,1,0,0,
12989469,Great loft in amazing location!,33533859,Alex,,Ville-Marie,45.50569,-73.56753,Entire home/apt,113,22,124,2022-05-24,1.68,1,22,8,
12793674,Room in the apartment on a street with big trees:),53762463,Érick,,Le Plateau-Mont-Royal,45.53742,-73.58441,Private room,30,3,12,2018-10-09,0.16,1,0,0,
12794198,Walk-up apt. above bagel cafe,34884781,Zach,,Ville-Marie,45.5178,-73.56682,Private room,25,1,0,,,1,0,0,
12990942,Quiet and clean in Plateau 16,6312297,Katherine,,Le Plateau-Mont-Royal,45.5271,-73.57466,Entire home/apt,50,32,8,2019-08-26,0.14,13,225,0,
12991945,Spacious Downtown Apartment!,71591437,Daniel,,Le Plateau-Mont-Royal,45.50658,-73.57653,Entire home/apt,120,7,4,2016-08-09,0.05,1,0,0,
12794813,"Beautiful, modern & luminous studio",69681023,Alex,,Ville-Marie,45.52176,-73.5591,Entire home/apt,70,1,6,2016-08-01,0.08,1,0,0,
12795346,Grand boiserie 5 1/2,60222461,Jany,,Mercier-Hochelaga-Maisonneuve,45.54437,-73.54938,Entire home/apt,124,5,1,2016-08-01,0.01,2,0,0,
13000171,Calme et ensoleillé : 2 pers.,71666142,Marie,,Le Plateau-Mont-Royal,45.52547,-73.60434,Entire home/apt,90,6,33,2022-04-27,0.45,1,251,2,
13001719,"In the Village, but away from hustle & bustle.",71680366,ToN,,Ville-Marie,45.52677,-73.55049,Entire home/apt,126,200,32,2019-09-21,0.44,1,250,0,
12802202,"Comfy, clean and cozy, super location, for 2",154735,Isabelle,,Rosemont-La Petite-Patrie,45.53412,-73.59682,Entire home/apt,129,60,11,2020-08-31,0.22,8,258,0,
12802557,The lake in La Fontaine Park,28293382,Gaétan,,Le Plateau-Mont-Royal,45.52258,-73.56816,Private room,26,31,116,2020-03-20,1.64,5,0,0,
13001818,Excellent McGill/Downtown Apartment,71683482,Abdalla,,Ville-Marie,45.50248,-73.58086,Entire home/apt,66,25,0,,,1,0,0,
12805242,Cute and cozy room near metro! 25OFF longer stays,50405574,Anne-Marie,,Verdun,45.47379,-73.56907,Private room,30,7,14,2018-04-29,0.20,1,0,0,
12808054,Heart of the Plateau,69815799,Eva,,Le Plateau-Mont-Royal,45.52039,-73.58504,Private room,16,1,4,2016-08-27,0.05,1,0,0,
13006466,Beautiful Outremont/Mile End home,11586028,Gillian,,Outremont,45.52119,-73.6073,Entire home/apt,357,3,21,2022-04-19,0.29,1,6,6,
12809153,Super petit appartement,41759403,Bruno,,Villeray-Saint-Michel-Parc-Extension,45.53883,-73.61727,Entire home/apt,42,1,5,2016-07-11,0.07,1,0,0,
13014518,Appartement 1 chambre avec cuisine complete,71818280,Julien,,Anjou,45.59504,-73.5596,Entire home/apt,44,7,0,,,1,0,0,
12814311,Spacious 2 BR / Heart of Mile-end,4103595,Amélie,,Le Plateau-Mont-Royal,45.52413,-73.60008,Entire home/apt,66,2,0,,,1,0,0,
13016251,F1 weekend appartement à louer,71836886,Veronica,,Lachine,45.44165,-73.69183,Entire home/apt,240,3,0,,,1,0,0,
13019109,Big Double Room in Vintage Montréal Apartment.,10373915,Richard,,Rosemont-La Petite-Patrie,45.54234,-73.61171,Private room,35,2,24,2018-09-02,0.33,2,0,0,
12822078,Cozy room,69865231,Renée,,L'Île-Bizard-Sainte-Geneviève,45.48718,-73.87693,Private room,75,1,2,2020-08-11,0.03,1,359,0,
13019209,"Bel appartement illuminé, proche du métro",71869761,Charlotte,,Villeray-Saint-Michel-Parc-Extension,45.54819,-73.60991,Entire home/apt,36,5,1,2017-01-09,0.02,1,0,0,
12824786,"Modern, impeccable condo near Canal",3972017,Priscilla,,Le Sud-Ouest,45.47554,-73.58143,Entire home/apt,650,2,0,,,1,0,0,
13019489,Little Cosy Room in Vintage Montréal Apartment,10373915,Richard,,Rosemont-La Petite-Patrie,45.5424,-73.61177,Private room,25,2,8,2018-09-10,0.11,2,0,0,
13019764,Beautiful and cosy getaway by the river,1371850,Hedi,,Verdun,45.45816,-73.56451,Entire home/apt,45,31,87,2021-12-01,1.18,1,174,3,
12826560,"Studio 2 étages/on 2 floors, le Plateau Mont-Royal",69985975,Colette,,Le Plateau-Mont-Royal,45.52904,-73.58447,Entire home/apt,97,7,66,2020-01-31,0.90,1,163,0,
13027131,Stunning Designer Industrial Studio with BBQ Deck,71960202,Sandra,,Ville-Marie,45.51765,-73.55868,Entire home/apt,100,2,23,2017-09-30,0.32,1,0,0,
12834205,Studio Close to Downtown - Free Private Parking,70058293,Mary & Jim,,Rosemont-La Petite-Patrie,45.54182,-73.57921,Entire home/apt,57,31,149,2022-04-05,2.46,9,129,5,
13028872,Luxury Loft with Panoramic City Views,3604131,Stephanie,,Ville-Marie,45.50698,-73.57177,Entire home/apt,110,90,23,2016-08-30,0.31,2,365,0,
12842526,Town home 7 bedrooms downtown,6178250,Romy Et  Mic,,Le Sud-Ouest,45.49367,-73.55946,Entire home/apt,579,1,44,2022-05-13,0.60,9,259,12,294243
12848478,Summer Sublet Downtown Montreal,33248590,Casey,,Le Plateau-Mont-Royal,45.50765,-73.57215,Private room,35,1,1,2016-05-25,0.01,2,0,0,
13030106,The in-between,71995794,Jean-Sebastien & Julie,,Ahuntsic-Cartierville,45.54447,-73.66553,Entire home/apt,250,7,24,2017-12-26,0.33,1,0,0,
12853730,Chez Annie,70232322,Annie,,Rosemont-La Petite-Patrie,45.53631,-73.60622,Entire home/apt,125,1,0,,,1,0,0,
13031086,1 Bedroom Condo in the heart of downtown Montreal,72008046,Matthew,,Ville-Marie,45.51355,-73.56312,Entire home/apt,70,1,0,,,1,0,0,
12853804,Beautiful 2 bedroom with balcony,60211286,Jordan,,Le Plateau-Mont-Royal,45.52989,-73.56958,Entire home/apt,200,1,0,,,1,0,0,
13031476,3/2 sur le plateau mont royal,22804843,Marie-Josee,,Le Plateau-Mont-Royal,45.52744,-73.58624,Entire home/apt,77,7,1,2016-08-04,0.01,1,0,0,
12855116,1 bedroom in the plateau!,53767735,Jillian,,Le Plateau-Mont-Royal,45.52069,-73.58702,Private room,35,1,3,2016-05-30,0.04,1,0,0,
13031723,Chill pad in the Plateau,1387190,Roberto,,Le Plateau-Mont-Royal,45.53214,-73.57415,Entire home/apt,95,4,10,2019-04-27,0.14,1,0,0,
13031755,"Cozy & Spacious Loft in HoMA, 10 min from downtown",2955858,Emilia,,Mercier-Hochelaga-Maisonneuve,45.54212,-73.55211,Entire home/apt,80,5,0,,,1,0,0,
12855406,"Plateau Mont Royal, grand appartement, 3 chambres",5054957,Marion,,Le Plateau-Mont-Royal,45.53349,-73.57047,Entire home/apt,106,7,5,2019-08-24,0.07,1,0,0,
12859930,Studio tout équipé,1810161,Julien,,Rosemont-La Petite-Patrie,45.54608,-73.59908,Entire home/apt,40,5,5,2018-08-25,0.10,1,0,0,
13032349,Appartement au coeur du plateau Mont Royal,34786282,Céline,,Le Plateau-Mont-Royal,45.52837,-73.58639,Entire home/apt,60,2,2,2018-03-22,0.03,1,0,0,
13047562,Appartement 3 ch. Quartier du Plateau Mont Royal,7373125,Mazen,,Le Plateau-Mont-Royal,45.52273,-73.57631,Entire home/apt,100,5,3,2016-08-27,0.04,1,0,0,
12866623,Family furnished apartment,70348765,Dodo,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.50778,-73.63218,Entire home/apt,100,32,14,2019-07-12,0.19,2,334,0,
12872433,Big room in a colorful apartment,17462821,Kristine,,Outremont,45.50775,-73.61576,Private room,21,1,3,2016-08-24,0.04,1,0,0,
13054091,Mila Farzaneh,69642385,Mila,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46865,-73.62826,Entire home/apt,50,5,0,,,1,0,0,
12872819,"Sunny condo, downtown/Village",65257158,Yves,,Ville-Marie,45.5224,-73.56104,Entire home/apt,150,2,8,2016-09-25,0.11,1,0,0,
13056733,4 1/2 Furnished Apartment in Westmount,34195979,Nuha,,Westmount,45.48169,-73.59228,Entire home/apt,85,30,0,,,1,0,0,
12886008,"Sunny Room in Beautiful, Rustic Building",17384928,Fanny,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46578,-73.62153,Private room,21,2,21,2019-05-25,0.29,1,0,0,
13058405,"Luxurious Condo in the Heart of Mile End, Plateau",41274266,Alex,,Le Plateau-Mont-Royal,45.52624,-73.60932,Entire home/apt,80,1,3,2018-03-18,0.06,1,0,0,
13058501,Le Château bleu,22128336,Sébastien,,Ville-Marie,45.52058,-73.55816,Entire home/apt,147,2,25,2018-08-20,0.35,2,0,0,
12887221,Chez Erin et Julian,70513281,Erin,,Le Plateau-Mont-Royal,45.53021,-73.59002,Private room,27,1,4,2016-10-01,0.06,1,0,0,
13060782,"Simple comfort, simply put",3604131,Stephanie,,Ville-Marie,45.50366,-73.58016,Entire home/apt,600,1,40,2017-03-23,0.54,2,361,0,
13061964,Bright and Airy Mile End Gem,72353275,Olivia,,Le Plateau-Mont-Royal,45.5224,-73.6008,Entire home/apt,80,1,7,2016-09-23,0.10,1,0,0,
12888527,STUDIO MTL,29498328,Magali,,Villeray-Saint-Michel-Parc-Extension,45.54844,-73.62864,Entire home/apt,54,32,21,2021-10-30,0.29,3,175,1,
13064045,chambre pour 1 ou 1 couple,51006293,Paulo,,Le Plateau-Mont-Royal,45.52388,-73.58787,Private room,40,1,0,,,1,0,0,
12889708,"Cozy et lumineux, Mile-End/Plateau",26676884,Samuel,,Le Plateau-Mont-Royal,45.5279,-73.58984,Entire home/apt,115,2,6,2018-07-22,0.08,1,0,0,
12889959,"Bright, airy top floor apt. near metro & bike path",9262591,Jennifer,,Villeray-Saint-Michel-Parc-Extension,45.54952,-73.63008,Entire home/apt,75,3,1,2016-08-29,0.01,1,0,0,
13066294,Great appartment in the heart of the Mile End,2729211,Bastien,,Le Plateau-Mont-Royal,45.52519,-73.609,Entire home/apt,85,7,7,2020-09-10,0.10,1,0,0,
12902189,Chambre à louer sur le plateau,17337767,Thomas,,Le Plateau-Mont-Royal,45.5191,-73.58791,Private room,16,1,1,2016-06-12,0.01,1,0,0,
13075858,La casa de la Paz,18049806,Mélodie,,Outremont,45.51891,-73.61793,Private room,23,1,1,2016-08-28,0.01,2,0,0,
13076846,Charming Apartment in the heart of Saint-Henri,31941584,Cytaam,,Le Sud-Ouest,45.48244,-73.57977,Entire home/apt,105,10,7,2018-08-16,0.10,1,0,0,
12905064,Gorgeous Bright Apt for 6,17969085,David,,Le Plateau-Mont-Royal,45.51547,-73.57072,Entire home/apt,140,2,60,2019-08-25,0.81,5,0,0,
12908495,Spacious * 4BR *Plateau Mont-Royal*Sunny Courtyard,9007944,Émilie,,Le Plateau-Mont-Royal,45.52541,-73.57761,Entire home/apt,729,4,28,2019-08-24,0.39,1,1,0,309825
13080919,Old Montreal Studio WIFI - FREE INDOOR PARKING,57505634,Jeff,,Ville-Marie,45.51077,-73.55499,Entire home/apt,119,1,273,2020-03-09,3.73,1,0,0,
13083101,Condo in Griffintown,60931296,Hermann,,Le Sud-Ouest,45.4949,-73.56016,Entire home/apt,119,30,26,2021-11-03,0.35,1,37,3,
12911082,"Chez Miel - Take a deep breath, you're home now...",70776231,Chez Miel,,Saint-Léonard,45.57079,-73.59069,Entire home/apt,150,2,112,2022-05-08,1.54,1,275,16,
13083384,Mid Century Modern Designer Loft in Old port,6636147,Cyrus,,Ville-Marie,45.50409,-73.55536,Entire home/apt,266,2,15,2019-08-04,0.20,2,0,0,
13083491,Belle chambre au coeur de Montréal,70575374,Zoé,,Ville-Marie,45.52092,-73.55577,Private room,30,1,1,2016-05-24,0.01,1,0,0,
12911815,"Splendid studio with garden, Griffintown",6178250,Romy Et  Mic,,Le Sud-Ouest,45.493,-73.56146,Private room,192,2,63,2022-04-06,0.86,9,199,3,294243
13083517,Small room cozy apartment close to metro station,72592423,Isabelle,,Mercier-Hochelaga-Maisonneuve,45.54367,-73.55239,Private room,15,1,10,2016-07-03,0.14,1,0,0,
12916571,"Charmant 6 1/2, en plein coeur du Plateau!",4666738,Stéphanie,,Le Plateau-Mont-Royal,45.51535,-73.57982,Entire home/apt,110,4,4,2019-09-30,0.05,1,0,0,
13092341,PLATEAU/ Charmant espace/ Location parfaite,19931974,Florence,,Le Plateau-Mont-Royal,45.52576,-73.57903,Entire home/apt,60,2,0,,,1,0,0,
13092383,Chambre privée dans un bel appartement style condo,71981086,Romuald,,Anjou,45.60558,-73.54337,Private room,40,2,9,2019-09-29,0.13,1,0,0,
12923696,Appartement dans Villeray,70912546,Marie-Soleil,,Villeray-Saint-Michel-Parc-Extension,45.53951,-73.62393,Entire home/apt,19,7,1,2016-07-13,0.01,1,0,0,
13092953,Le Madison Place,7497321,Annabelle,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46502,-73.62246,Entire home/apt,150,2,5,2019-08-06,0.14,1,0,0,
12924023,Downtown DIY Paradise,15935760,Erol & Jay,,Le Plateau-Mont-Royal,45.50779,-73.5734,Entire home/apt,134,32,301,2022-05-23,4.07,31,241,5,
13092974,grand 6 1/2 sur Rosemont proche du métro,45989129,Charlotte,,Rosemont-La Petite-Patrie,45.53284,-73.59726,Entire home/apt,50,1,0,,,1,0,0,
12927496,"Joli appartement rénové, bien situé",18501373,Loic,,Mercier-Hochelaga-Maisonneuve,45.54753,-73.53977,Entire home/apt,45,1,11,2016-06-30,0.15,1,0,0,
13097302,McGill residence-More house near McGill Gym,72739064,Ziyang,,Ville-Marie,45.51017,-73.57923,Private room,30,1,1,2016-05-23,0.01,1,0,0,
12931802,Spacious condo on the Plateau Mont-Royal,2010244,Jeremi,,Le Plateau-Mont-Royal,45.53616,-73.5699,Entire home/apt,120,4,22,2018-10-08,0.30,1,22,0,
13098089,Grand appartement (5 et 1/2) pour l'été à Montréal,19699147,Guillaume,,Le Sud-Ouest,45.479,-73.55844,Entire home/apt,30,14,0,,,1,0,0,
12932128,"Beautiful 3 1/2, newly renovated",71001781,Vanessa,,Rosemont-La Petite-Patrie,45.54043,-73.58519,Entire home/apt,60,2,67,2019-01-01,0.93,1,0,0,
12950362,Awesome Bedroom on the Plateau #2,15942272,Simon,,Le Plateau-Mont-Royal,45.52558,-73.58436,Private room,29,1,0,,,5,0,0,
12950664,Awesome Bedroom on the Plateau #3,15942272,Simon,,Le Plateau-Mont-Royal,45.52531,-73.58469,Private room,29,1,1,2016-07-04,0.01,5,0,0,
12951171,Awesome Bedroom on the Plateau #6,15942272,Simon,,Le Plateau-Mont-Royal,45.5274,-73.58344,Private room,27,1,6,2017-06-09,0.08,5,0,0,
13099154,Downtown Montreal Fully furnished apartment WIFI,72761895,Samuel,,Ville-Marie,45.49682,-73.58248,Entire home/apt,51,32,23,2022-05-06,0.32,75,37,5,
12951301,6 BEDROOMS / UP TO 14 GUESTS IN A HUGE DUPLEX,15942272,Simon,,Le Plateau-Mont-Royal,45.52649,-73.58481,Entire home/apt,229,2,14,2018-01-01,0.19,5,0,0,
12951577,"Lumineux, tranquille et propre 3 1/2",50243392,Édith,,Le Sud-Ouest,45.46014,-73.59088,Entire home/apt,23,1,0,,,1,0,0,
13099231,Private room in front of the metro - downtown,6185419,Rafa,,Le Plateau-Mont-Royal,45.51761,-73.56999,Private room,25,3,0,,,1,0,0,
12954968,"Août, Septembre -  Nid douillet dans Villeray",3747701,Nathalie,,Villeray-Saint-Michel-Parc-Extension,45.54414,-73.632713,Entire home/apt,63,28,8,2021-10-02,0.13,1,0,2,
13102444,"Bright, clean & cozy! Private patio, BEST location",15246852,Chris,,Le Plateau-Mont-Royal,45.52146,-73.58568,Entire home/apt,150,3,52,2019-10-22,0.89,1,0,0,
13108253,"Sunny, spacious, and zen space!",72863917,Kat,,Le Plateau-Mont-Royal,45.5388,-73.57806,Private room,35,1,1,2016-08-01,0.01,1,0,0,
12964232,Room in the heart of Plateau,28015962,Brieg,,Le Plateau-Mont-Royal,45.52289,-73.58403,Private room,50,1,4,2016-09-18,0.05,2,0,0,
13114214,Private Room in Trendy Mile End,72927733,Katherine,,Le Plateau-Mont-Royal,45.52365,-73.59869,Private room,28,2,1,2016-05-24,0.01,1,0,0,
12964866,Room in the heart of Plateau,28015962,Brieg,,Le Plateau-Mont-Royal,45.52149,-73.58192,Private room,50,2,2,2016-08-10,0.03,2,0,0,
12970935,Nice and sunny room on plateau,31764361,Guillaume,,Le Plateau-Mont-Royal,45.51926,-73.59306,Private room,30,15,51,2017-04-30,0.69,1,0,0,
12973335,Cosy rooms close to the metro and the River,5591356,Alexia & Denis,,Verdun,45.45118,-73.57262,Private room,75,1,44,2019-07-30,0.61,1,0,0,
13122798,Condo in Westmount next to Subway/Downtown,73027355,Simon,,Westmount,45.48467,-73.58275,Entire home/apt,155,1,2,2016-05-31,0.03,1,0,0,
13123378,Cozy Beautiful Condo near everything,73033893,Julien,,Ville-Marie,45.52193,-73.54971,Entire home/apt,70,31,15,2022-04-15,0.20,1,92,1,
12985286,2 bedrooms with private back yard,133747,Caroline,,Mercier-Hochelaga-Maisonneuve,45.57842782755535,-73.54834442820369,Entire home/apt,43,32,0,,,1,311,0,
13125768,Roon to rent /Chambre a louer (Metro Prefontaine),73059810,Maryoret,,Mercier-Hochelaga-Maisonneuve,45.54344,-73.55183,Private room,28,1,10,2017-11-02,0.14,1,0,0,
12987023,Playroom for adults. Kinky and sexy ambiance,71532396,Dany,,Rosemont-La Petite-Patrie,45.54352,-73.57891,Entire home/apt,194,1,3,2022-06-06,1.13,1,340,3,
13127079,"FREE Parking, Spacious, 3BRs, 2Bath, Plateau M. R.",71535110,Mary&Tony,,Le Plateau-Mont-Royal,45.53715,-73.56191,Entire home/apt,249,2,165,2022-05-23,2.27,2,82,5,294425
13238803,Spacious & easy going FR/EN,11267603,Kayla,,Le Plateau-Mont-Royal,45.53771,-73.5618,Private room,19,1,2,2016-07-16,0.03,1,0,0,
13129332,Lumberjack's Legendary Loft,15935760,Erol & Jay,,Le Plateau-Mont-Royal,45.50779,-73.5734,Entire home/apt,120,1,221,2022-06-02,3.01,31,226,20,
13239542,Roomy Plateau Flat,59946233,Liz,,Le Plateau-Mont-Royal,45.51555,-73.57073,Entire home/apt,122,1,6,2016-09-05,0.08,1,0,0,
13135175,Spacious Old Montreal Condominium,72358601,Charles,,Ville-Marie,45.50608,-73.55204,Entire home/apt,125,5,30,2021-07-04,0.41,1,0,2,REF-62323
13136633,"Converted, Cozy Coach House Studio",40853,Lili,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47174,-73.61209,Entire home/apt,128,3,139,2022-06-03,2.03,2,262,29,1177495828
